file,execution_time_seconds
tensorflow_tensorflow__arm-ci.yml,2.7378
EbookFoundation_free-programming-books__fpb-lint.yml,2.8166
rust-lang_rust__ghcr.yml,3.2164
yt-dlp_yt-dlp__release-master.yml,1.9923
ollama_ollama__test.yaml,2.7311
nodejs_node__notify-on-review-wanted.yml,3.081
ohmyzsh_ohmyzsh__main.yml,2.4996
vercel_next.js__issue_wrong_template.yml,2.6634
EbookFoundation_free-programming-books__comment-pr.yml,2.5845
huggingface_transformers__self-push.yml,2.7856
open-webui_open-webui__build-release.yml,2.8452
oracle_docker-images__build-and-push-nosql-image.yml,3.1377
mrdoob_three.js__read-size.yml,2.4971
facebook_facebook-ios-sdk__needs-attention.yml,3.1089
nodejs_node__find-inactive-collaborators.yml,3.6885
oracle_opengrok__docker.yml,3.4764
twbs_bootstrap__browserstack.yml,4.0161
yt-dlp_yt-dlp__codeql.yml,3.1607
NVIDIA_k8s-device-plugin__release.yaml,3.02
axios_axios__stale.yml,2.2862
awslabs_amazon-ecr-credential-helper__check-links.yml,2.3825
flutter_flutter__easy-cp.yml,2.981
langchain-ai_langchain___test_doc_imports.yml,3.4909
ohmyzsh_ohmyzsh__dependencies.yml,2.9865
axios_axios__ci.yml,2.3418
IBM_sarama__fvt.yml,3.4519
n8n-io_n8n__ci-postgres-mysql.yml,3.2554
google_blockly__tag_module_cleanup.yml,2.4716
huggingface_transformers__push-important-models.yml,2.4039
langchain-ai_langchain___integration_test.yml,2.3239
facebook_react-native__generate-changelog.yml,2.4681
huggingface_transformers__self-scheduled-intel-gaudi.yml,2.9255
flutter_flutter__no-response.yaml,3.0091
ohmyzsh_ohmyzsh__project.yml,2.7697
huggingface_transformers__pr-style-bot.yml,3.5506
public-apis_public-apis__test_of_validate_package.yml,3.0447
huggingface_transformers__self-scheduled-amd-mi250-caller.yml,3.0357
facebook_fbthrift__getdeps_windows.yml,2.771
electron_electron__stale.yml,2.8315
