file,execution_time_seconds
microsoft_TypeScript__codeql.yml,0.178
langchain-ai_langchain__check-broken-links.yml,0.1193
vercel_next.js__retry_deploy_test.yml,0.1235
google_blockly__conventional-label.yml,0.1201
vercel_next.js__setup-nextjs-build.yml,0.1221
avelino_awesome-go__pull-request-first-comment.yaml,0.1197
IBM_sarama__fvt-pr.yml,0.1192
facebook_react-native__prebuild-ios-core.yml,0.129
vercel_next.js__cancel.yml,0.1198
huggingface_transformers__self-scheduled-intel-gaudi3-caller.yml,0.1187
IBM_sarama__dependency-review.yml,0.1206
microsoft_TypeScript__scorecard.yml,0.1168
langchain-ai_langchain__check_diffs.yml,0.1227
oracle_truffleruby__prism.yml,0.1172
alibaba_ice__canary.yml,0.1219
vercel_next.js__pull_request_stats.yml,0.12
f_awesome-chatgpt-prompts__auto_commands.yml,0.154
Significant-Gravitas_AutoGPT__classic-autogpt-docker-release.yml,0.1251
facebook_react-native__retry-workflow.yml,0.1312
alibaba_ice__coverage.yml,0.1242
vercel_next.js__turbopack-benchmark.yml,0.1266
nodejs_node__update-v8.yml,0.1223
langgenius_dify__api-tests.yml,0.1243
electron_electron__pipeline-electron-docs-only.yml,0.1216
excalidraw_excalidraw__lint.yml,0.1207
vercel_next.js__issue_bankrupt.yml,0.1237
google_blockly__build.yml,0.1274
langchain-ai_langchain__codspeed.yml,0.1204
oracle_graal__ni-layers.yml,0.1249
yt-dlp_yt-dlp__build.yml,0.1351
IBM_sarama__scorecard.yml,0.1287
open-webui_open-webui__release-pypi.yml,0.1279
facebook_react-native__check-for-reproducer.yml,0.1267
electron_electron__issue-commented.yml,0.1312
google_go-querystring__tests.yml,0.1324
oracle_graal__reachability-metadata.yml,0.1328
tensorflow_tensorflow__scorecards-analysis.yml,0.1296
nodejs_node__codeql.yml,0.1294
microsoft_vscode__telemetry.yml,0.1263
github_gitignore__stale.yml,0.1303
tensorflow_tensorflow__arm-cd.yml,0.1269
electron_electron__audit-branch-ci.yml,0.1594
Significant-Gravitas_AutoGPT__platform-dev-deploy-event-dispatcher.yml,0.1273
alibaba_tengine__ci.yml,0.1345
denoland_deno__version_bump.yml,0.1301
langchain-ai_langchain__scheduled_test.yml,0.1309
krahets_hello-algo__typescript.yml,0.1213
google_blockly__keyboard_plugin_test.yml,0.1315
google_blockly__appengine_deploy.yml,0.1339
n8n-io_n8n__docker-build-push.yml,0.1419
facebook_react-native__close-pr.yml,0.1345
langgenius_dify__deploy-enterprise.yml,0.1286
twbs_bootstrap__js.yml,0.1282
langchain-ai_langchain__codespell.yml,0.1277
nodejs_node__commit-lint.yml,0.1293
IBM_sarama__stale.yml,0.1326
vercel_next.js__trigger_release_new.yml,0.1316
electron_electron__pipeline-segment-electron-test.yml,0.1368
NVIDIA_k8s-device-plugin__helm.yaml,0.1303
vercel_next.js__issue_lock.yml,0.1318
facebook_create-react-app__e2e-base.yml,0.1264
langgenius_dify__translate-i18n-base-on-english.yml,0.1358
langchain-ai_langchain__api_doc_build.yml,0.1331
huggingface_transformers__self-nightly-past-ci-caller.yml,0.1342
alibaba_ice__ci.yml,0.1272
NVIDIA_cutlass__new-issues-to-triage-projects.yml,0.1554
vercel_next.js__issue_version.yml,0.1763
vercel_next.js__update_react.yml,0.1311
langgenius_dify__web-tests.yml,0.1269
microsoft_terminal__winget.yml,0.1227
Significant-Gravitas_AutoGPT__platform-autogpt-deploy-dev.yaml,0.1254
axios_axios__npm-tag.yml,0.1214
n8n-io_n8n__release-publish.yml,0.13
vercel_next.js__turbopack-nextjs-dev-integration-tests.yml,0.1249
EbookFoundation_free-programming-books__check-urls.yml,0.1271
Significant-Gravitas_AutoGPT__codeql.yml,0.1264
vercel_next.js__notify_release.yml,0.1265
excalidraw_excalidraw__semantic-pr-title.yml,0.1232
google_go-github__linter.yml,0.12
microsoft_TypeScript__lkg.yml,0.1219
electron_electron__semantic.yml,0.1257
facebook_folly__getdeps_mac.yml,0.1307
krahets_hello-algo__dotnet.yml,0.1287
nodejs_node__label-pr.yml,0.1241
ohmyzsh_ohmyzsh__installer.yml,0.1268
electron_electron__build.yml,0.1391
tensorflow_tensorflow__arm-ci.yml,0.1252
