file,execution_time_seconds
Significant-Gravitas_AutoGPT__classic-autogpt-ci.yml,0.3415
alibaba_tengine__ci-arm64.yml,0.3301
yt-dlp_yt-dlp__release-nightly.yml,0.3467
huggingface_transformers__self-push-amd-mi300-caller.yml,0.3636
f_awesome-chatgpt-prompts__publish.yml,0.3648
facebook_react__compiler_prereleases_nightly.yml,0.3664
NVIDIA_cutlass__labeler.yml,0.3111
goldbergyoni_nodebestpractices__lint-and-generate-html-from-markdown.yml,0.3839
excalidraw_excalidraw__test.yml,0.3511
twbs_bootstrap__node-sass.yml,0.4215
facebook_create-react-app__build-and-test.yml,0.3276
electron_electron__non-maintainer-dependency-change.yml,0.339
yt-dlp_yt-dlp__release.yml,0.4421
huggingface_transformers__ssh-runner.yml,0.3373
nodejs_node__commit-queue.yml,0.3474
facebook_hhvm__ubuntu.yml,0.3823
langgenius_dify__deploy-dev.yml,0.3219
axios_axios__labeler.yml,0.3696
n8n-io_n8n__release-create-pr.yml,0.3465
yt-dlp_yt-dlp__download.yml,0.3496
n8n-io_n8n__docker-base-image.yml,0.3251
langgenius_dify__build-push.yml,0.3179
electron_electron__issue-opened.yml,0.3537
alibaba_ice__release.yml,0.3235
TheAlgorithms_Python__project_euler.yml,0.3166
facebook_folly__TagIt.yml,0.316
flutter_flutter__mirror.yml,0.3256
sindresorhus_awesome__main.yml,0.3433
alibaba_ice__website.yml,0.365
facebook_folly__getdeps_linux.yml,0.3347
facebook_rocksdb__pr-jobs.yml,0.8134
n8n-io_n8n__e2e-flaky.yml,0.4094
Significant-Gravitas_AutoGPT__platform-backend-ci.yml,0.4147
facebook_fbthrift__getdeps_mac.yml,0.3391
IBM_sarama__fuzz.yml,0.3394
facebook_watchman__getdeps_mac.yml,0.3142
langgenius_dify__deploy-rag-dev.yml,0.3053
nodejs_node__comment-labeled.yml,0.328
mrdoob_three.js__report-size.yml,0.3079
AUTOMATIC1111_stable-diffusion-webui__warns_merge_master.yml,0.3529
tensorflow_tensorflow__pylint-presubmit.yml,0.3513
twbs_bootstrap__issue-close-require.yml,0.3741
axios_axios__notify.yml,0.3348
facebook_react__shared_close_direct_sync_branch_prs.yml,0.323
facebook_react__devtools_regression_tests.yml,0.3054
oracle_docker-images__build-and-push-nosql-sec-image.yml,0.3124
tensorflow_tensorflow__issue-on-pr-rollback.yml,0.3326
google_go-querystring__linter.yml,0.3874
public-apis_public-apis__validate_links.yml,0.3177
NVIDIA_k8s-device-plugin__deploy-to-pages.yml,0.3256
vercel_next.js__issue_stale.yml,0.327
vercel_next.js__triage.yml,0.3153
facebook_react__runtime_commit_artifacts.yml,0.3318
Snailclimb_JavaGuide__test.yml,0.3358
oracle_graal__spring.yml,0.3518
electron_electron__issue-unlabeled.yml,0.3171
microsoft_PowerToys__msstore-submissions.yml,0.3727
facebook_watchman__getdeps_windows.yml,0.3136
Significant-Gravitas_AutoGPT__claude.yml,0.3393
google_dagger__ci.yml,0.374
nodejs_node__daily-wpt-fyi.yml,0.325
excalidraw_excalidraw__sentry-production.yml,0.3408
axios_axios__pr.yml,0.3726
microsoft_vscode__no-yarn-lock-changes.yml,0.317
twbs_bootstrap__release-notes.yml,0.3367
vuejs_vue__release-tag.yml,0.3183
huggingface_transformers__self-scheduled-amd-mi300-caller.yml,0.3483
freeCodeCamp_freeCodeCamp__docker-ghcr.yml,0.3657
TheAlgorithms_Python__directory_writer.yml,0.3281
Significant-Gravitas_AutoGPT__classic-frontend-ci.yml,0.3104
alibaba_ice__version.yml,0.3311
facebook_react__compiler_prereleases.yml,0.3276
freeCodeCamp_freeCodeCamp__deploy-api.yml,0.3066
awslabs_amazon-ecr-credential-helper__codeql.yml,0.3296
facebook_react__shared_stale.yml,0.3314
excalidraw_excalidraw__test-coverage-pr.yml,0.3191
IBM_sarama__codeql-analysis.yml,0.3273
airbnb_javascript__node-pretest.yml,0.3335
facebook_react__compiler_playground.yml,0.3214
langgenius_dify__vdb-tests.yml,0.3191
electron_electron__branch-created.yml,0.2964
huggingface_transformers__build-past-ci-docker-images.yml,0.3144
mrdoob_three.js__codeql-code-scanning.yml,0.3533
huggingface_transformers__build-ci-docker-images.yml,0.3288
nodejs_node__test-linux.yml,0.3594
vercel_next.js__triage_with_ai.yml,0.3103
facebook_react__runtime_eslint_plugin_e2e.yml,0.3004
Significant-Gravitas_AutoGPT__repo-close-stale-issues.yml,0.3233
huggingface_transformers__check_tiny_models.yml,0.326
open-webui_open-webui__deploy-to-hf-spaces.yml,0.3163
huggingface_transformers__self-push-amd.yml,0.3796
huggingface_transformers__new_model_pr_merged_notification.yml,0.3516
facebook_react-native__create-release.yml,0.3084
facebook_react__runtime_prereleases_manual.yml,0.3303
oracle_docker-images__super-linter.yml,0.3123
microsoft_TypeScript__codeql.yml,0.3155
langchain-ai_langchain__check-broken-links.yml,0.3082
vercel_next.js__retry_deploy_test.yml,0.341
google_blockly__conventional-label.yml,0.3097
vercel_next.js__setup-nextjs-build.yml,0.337
IBM_sarama__fvt-pr.yml,0.3152
facebook_react-native__prebuild-ios-core.yml,0.2984
vercel_next.js__cancel.yml,0.3268
huggingface_transformers__self-scheduled-intel-gaudi3-caller.yml,0.3335
IBM_sarama__dependency-review.yml,0.3315
microsoft_TypeScript__scorecard.yml,0.3195
langchain-ai_langchain__check_diffs.yml,0.3327
oracle_truffleruby__prism.yml,0.3123
alibaba_ice__canary.yml,0.3083
vercel_next.js__pull_request_stats.yml,0.3015
f_awesome-chatgpt-prompts__auto_commands.yml,0.3215
Significant-Gravitas_AutoGPT__classic-autogpt-docker-release.yml,0.4697
facebook_react-native__retry-workflow.yml,0.3054
alibaba_ice__coverage.yml,0.3262
vercel_next.js__turbopack-benchmark.yml,0.3185
nodejs_node__update-v8.yml,0.3362
langgenius_dify__api-tests.yml,0.3396
electron_electron__pipeline-electron-docs-only.yml,0.3232
excalidraw_excalidraw__lint.yml,0.3467
vercel_next.js__issue_bankrupt.yml,0.3446
google_blockly__build.yml,0.361
langchain-ai_langchain__codspeed.yml,0.3248
oracle_graal__ni-layers.yml,0.3272
yt-dlp_yt-dlp__build.yml,0.35
IBM_sarama__scorecard.yml,0.4707
open-webui_open-webui__release-pypi.yml,0.3404
facebook_react-native__check-for-reproducer.yml,0.3197
electron_electron__issue-commented.yml,0.4486
google_go-querystring__tests.yml,0.4211
oracle_graal__reachability-metadata.yml,0.3407
tensorflow_tensorflow__scorecards-analysis.yml,0.3011
nodejs_node__codeql.yml,0.3083
microsoft_vscode__telemetry.yml,0.3109
github_gitignore__stale.yml,0.2944
tensorflow_tensorflow__arm-cd.yml,0.3342
electron_electron__audit-branch-ci.yml,0.3314
Significant-Gravitas_AutoGPT__platform-dev-deploy-event-dispatcher.yml,0.3142
alibaba_tengine__ci.yml,0.3128
denoland_deno__version_bump.yml,0.3018
langchain-ai_langchain__scheduled_test.yml,0.3528
krahets_hello-algo__typescript.yml,0.3255
google_blockly__keyboard_plugin_test.yml,0.3112
google_blockly__appengine_deploy.yml,0.34
n8n-io_n8n__docker-build-push.yml,0.3549
facebook_react-native__close-pr.yml,0.3764
langgenius_dify__deploy-enterprise.yml,0.3373
twbs_bootstrap__js.yml,0.3194
langchain-ai_langchain__codespell.yml,0.3173
nodejs_node__commit-lint.yml,0.3054
IBM_sarama__stale.yml,0.3411
vercel_next.js__trigger_release_new.yml,0.32
electron_electron__pipeline-segment-electron-test.yml,0.3184
vercel_next.js__issue_lock.yml,0.3122
facebook_create-react-app__e2e-base.yml,0.334
langgenius_dify__translate-i18n-base-on-english.yml,0.3715
langchain-ai_langchain__api_doc_build.yml,0.3244
huggingface_transformers__self-nightly-past-ci-caller.yml,0.3322
alibaba_ice__ci.yml,0.3115
NVIDIA_cutlass__new-issues-to-triage-projects.yml,0.3202
vercel_next.js__issue_version.yml,0.3276
vercel_next.js__update_react.yml,0.3235
langgenius_dify__web-tests.yml,0.379
microsoft_terminal__winget.yml,0.3324
axios_axios__npm-tag.yml,0.3079
n8n-io_n8n__release-publish.yml,0.3469
vercel_next.js__turbopack-nextjs-dev-integration-tests.yml,0.3098
EbookFoundation_free-programming-books__check-urls.yml,0.3056
Significant-Gravitas_AutoGPT__codeql.yml,0.381
vercel_next.js__notify_release.yml,0.33
excalidraw_excalidraw__semantic-pr-title.yml,0.4305
google_go-github__linter.yml,0.3411
microsoft_TypeScript__lkg.yml,0.3059
electron_electron__semantic.yml,0.4077
facebook_folly__getdeps_mac.yml,0.3226
krahets_hello-algo__dotnet.yml,0.3223
nodejs_node__label-pr.yml,0.3007
ohmyzsh_ohmyzsh__installer.yml,0.3275
electron_electron__build.yml,0.3276
tensorflow_tensorflow__arm-ci.yml,0.3123
EbookFoundation_free-programming-books__fpb-lint.yml,0.3711
rust-lang_rust__ghcr.yml,0.3067
yt-dlp_yt-dlp__release-master.yml,0.3573
nodejs_node__notify-on-review-wanted.yml,0.3241
ohmyzsh_ohmyzsh__main.yml,0.3712
vercel_next.js__issue_wrong_template.yml,0.3859
EbookFoundation_free-programming-books__comment-pr.yml,0.3586
huggingface_transformers__self-push.yml,0.3428
open-webui_open-webui__build-release.yml,0.3533
oracle_docker-images__build-and-push-nosql-image.yml,0.3056
mrdoob_three.js__read-size.yml,0.3271
facebook_facebook-ios-sdk__needs-attention.yml,0.3175
nodejs_node__find-inactive-collaborators.yml,0.3289
oracle_opengrok__docker.yml,0.3586
twbs_bootstrap__browserstack.yml,0.3716
yt-dlp_yt-dlp__codeql.yml,0.3761
axios_axios__stale.yml,0.2953
awslabs_amazon-ecr-credential-helper__check-links.yml,0.3131
flutter_flutter__easy-cp.yml,0.3185
langchain-ai_langchain___test_doc_imports.yml,0.335
ohmyzsh_ohmyzsh__dependencies.yml,0.3065
axios_axios__ci.yml,0.3204
IBM_sarama__fvt.yml,0.3322
n8n-io_n8n__ci-postgres-mysql.yml,0.3216
google_blockly__tag_module_cleanup.yml,0.3064
huggingface_transformers__push-important-models.yml,0.3204
langchain-ai_langchain___integration_test.yml,0.329
facebook_react-native__generate-changelog.yml,0.3173
huggingface_transformers__self-scheduled-intel-gaudi.yml,0.3106
ohmyzsh_ohmyzsh__project.yml,0.3056
huggingface_transformers__pr-style-bot.yml,0.3104
public-apis_public-apis__test_of_validate_package.yml,0.3289
huggingface_transformers__self-scheduled-amd-mi250-caller.yml,0.3226
facebook_fbthrift__getdeps_windows.yml,0.338
electron_electron__stale.yml,0.3319
NVIDIA_k8s-device-plugin__publish-helm.yaml,0.3159
avelino_awesome-go__tests.yaml,0.33
ollama_ollama__release.yaml,0.3588
NVIDIA_k8s-device-plugin__stale.yaml,0.3326
NVIDIA_k8s-device-plugin__basic-checks.yaml,0.3298
alibaba_transmittable-thread-local__strong_ci.yaml,0.3283
avelino_awesome-go__site-deploy.yaml,0.3082
NVIDIA_k8s-device-plugin__e2e.yaml,0.3028
microsoft_TypeScript__twoslash-repros.yaml,0.3111
