file,execution_time_seconds
krahets_hello-algo__java.yml,14.2351
nodejs_node__test-macos.yml,13.7097
freeCodeCamp_freeCodeCamp__crowdin-download.client-ui.yml,13.7003
awslabs_amazon-ecr-credential-helper__new-pull-requests.yml,14.2555
Chalarangelo_30-seconds-of-code__stale.yml,13.7696
krahets_hello-algo__go.yml,13.4859
facebook_react__runtime_build_and_test.yml,13.1127
electron_electron__issue-transferred.yml,13.8137
microsoft_TypeScript__pr-modified-files.yml,13.8154
krahets_hello-algo__dart.yml,13.9462
langgenius_dify__db-migration-test.yml,13.9972
huggingface_transformers__check_failed_tests.yml,13.0789
langchain-ai_langchain__run_notebooks.yml,13.0045
IBM_sarama__fvt-main.yml,13.1708
vercel_next.js__test_examples.yml,12.9792
rust-lang_rust__post-merge.yml,13.1726
nodejs_node__linters.yml,13.2239
NVIDIA_cutlass__blossom-ci.yml,12.7359
facebook_watchman__getdeps_linux.yml,12.8347
freeCodeCamp_freeCodeCamp__github-autoclose.yml,13.0242
oracle_opengrok__javadoc.yml,13.0017
facebook_folly__getdeps_windows.yml,13.4428
langgenius_dify__style.yml,13.4172
facebook_facebook-android-sdk__needs-attention.yml,13.0237
huggingface_transformers__doctest_job.yml,12.8529
microsoft_TypeScript__copilot-setup-steps.yml,12.9753
yangshun_tech-interview-handbook__lint.yml,12.9783
huggingface_transformers__benchmark.yml,13.0353
Significant-Gravitas_AutoGPT__repo-stats.yml,13.0368
freeCodeCamp_freeCodeCamp__e2e-third-party.yml,14.5952
microsoft_terminal__addToProject.yml,16.0767
google_blockly__browser_test.yml,14.0983
facebook_react__compiler_discord_notify.yml,15.9665
electron_electron__pipeline-electron-build-and-test.yml,16.6994
twbs_bootstrap__cspell.yml,15.6659
freeCodeCamp_freeCodeCamp__crowdin-upload.client-ui.yml,17.5259
microsoft_TypeScript__ci.yml,15.4774
krahets_hello-algo__rust.yml,17.804
huggingface_transformers__doctests.yml,16.8504
denoland_deno__post_publish.yml,17.0629
electron_electron__pull-request-labeled.yml,17.7951
langchain-ai_langchain___compile_integration_test.yml,18.7556
vercel_next.js__integration_tests_reusable.yml,15.0141
yt-dlp_yt-dlp__core.yml,15.1616
electron_electron__stable-prep-items.yml,16.1636
langchain-ai_langchain___test_pydantic.yml,17.5812
EbookFoundation_free-programming-books__detect-conflicting-prs.yml,15.8499
electron_electron__macos-publish.yml,15.4792
trekhleb_javascript-algorithms__CI.yml,14.0289
vercel_next.js__rspack-nextjs-dev-integration-tests.yml,13.2305
n8n-io_n8n__test-workflows-nightly.yml,13.3968
alibaba_tengine__test-nginx-core.yml,13.0311
facebook_rocksdb__nightly.yml,12.9488
jwasham_coding-interview-university__links_checker.yml,12.9252
Significant-Gravitas_AutoGPT__classic-autogpts-ci.yml,12.3862
n8n-io_n8n__notify-pr-status.yml,13.7937
TheAlgorithms_Python__ruff.yml,12.8708
facebook_react__shared_check_maintainer.yml,12.8375
Significant-Gravitas_AutoGPT__platform-frontend-ci.yml,12.698
electron_electron__pipeline-segment-node-nan-test.yml,12.9405
twbs_bootstrap__codeql.yml,12.816
nodejs_node__license-builder.yml,13.2698
nodejs_node__label-flaky-test-issue.yml,13.2686
vercel_next.js__test-turbopack-rust-bench-test.yml,13.3466
