repo,workflow_file,loc,num_jobs,num_triggers,trigger_types,num_reused_actions
Azure/AKS,.github/workflows/codespell.yml,19,1,2,"push, pull_request",2
Azure/AKS,.github/workflows/website-check.yml,83,3,1,pull_request,6
Azure/AKS,.github/workflows/website-publish.yml,65,2,3,"push, schedule, workflow_dispatch",4
Azure/Azure-Sentinel,.github/workflows/AddLabel.yaml,54,3,1,pull_request,4
Azure/Azure-Sentinel,.github/workflows/IssueComment.yml,35,1,1,issues,2
Azure/Azure-Sentinel,.github/workflows/ScanSecrets.yaml,17,1,1,pull_request,2
Azure/Azure-Sentinel,.github/workflows/addComment.yaml,44,1,1,workflow_call,2
Azure/Azure-Sentinel,.github/workflows/addCommentOnPackagedPR.yaml,37,1,1,pull_request,1
Azure/Azure-Sentinel,.github/workflows/addCommentToRemindUpdatingTemplateVersion.yml,45,2,1,pull_request,2
Azure/Azure-Sentinel,.github/workflows/addLabelOnPr.yaml,40,1,1,workflow_call,2
Azure/Azure-Sentinel,.github/workflows/allowedWorkflowRun.yaml,37,1,1,workflow_call,0
Azure/Azure-Sentinel,.github/workflows/arm-ttk-validations.yaml,50,1,1,pull_request,2
Azure/Azure-Sentinel,.github/workflows/aws-s3-bundle-update.yaml,106,1,2,"pull_request, workflow_dispatch",2
Azure/Azure-Sentinel,.github/workflows/checkAutomatedPR.yaml,31,1,1,workflow_call,0
Azure/Azure-Sentinel,.github/workflows/checkPRContentChange.yaml,51,3,1,pull_request,3
Azure/Azure-Sentinel,.github/workflows/checkSkipPackagingInfo.yaml,40,1,1,workflow_call,1
Azure/Azure-Sentinel,.github/workflows/cleanup-stale-branch.yaml,40,1,2,"schedule, workflow_dispatch",1
Azure/Azure-Sentinel,.github/workflows/codeql-analysis.yml,81,1,3,"push, pull_request, schedule",5
Azure/Azure-Sentinel,.github/workflows/content-validations.yaml,28,1,2,"pull_request, workflow_dispatch",1
Azure/Azure-Sentinel,.github/workflows/convertKqlFunctionYamlToArmTemplate.yaml,102,1,1,pull_request,6
Azure/Azure-Sentinel,.github/workflows/data-connector-validations.yaml,28,1,2,"pull_request, workflow_dispatch",1
Azure/Azure-Sentinel,.github/workflows/detection-template-schema-validations.yaml,26,1,2,"pull_request, workflow_dispatch",2
Azure/Azure-Sentinel,.github/workflows/detection-validations.yaml,29,1,2,"pull_request, workflow_dispatch",1
Azure/Azure-Sentinel,.github/workflows/documents-link-validation.yaml,28,1,2,"pull_request, workflow_dispatch",1
Azure/Azure-Sentinel,.github/workflows/getSolutionName.yaml,34,1,1,workflow_call,1
Azure/Azure-Sentinel,.github/workflows/hyperlinkValidator.yaml,46,1,1,pull_request,2
Azure/Azure-Sentinel,.github/workflows/json-syntax-validation.yaml,28,1,2,"pull_request, workflow_dispatch",1
Azure/Azure-Sentinel,.github/workflows/kql-validations.yaml,31,1,2,"pull_request, workflow_dispatch",2
Azure/Azure-Sentinel,.github/workflows/logo-validation.yaml,28,1,2,"pull_request, workflow_dispatch",1
Azure/Azure-Sentinel,.github/workflows/neworexistingsolution.yaml,47,1,1,workflow_call,1
Azure/Azure-Sentinel,.github/workflows/non-ascii-validations.yaml,26,1,2,"pull_request, workflow_dispatch",2
Azure/Azure-Sentinel,.github/workflows/package-command.yaml,158,1,1,repository_dispatch,4
Azure/Azure-Sentinel,.github/workflows/playbook-validations.yaml,29,1,2,"pull_request, workflow_dispatch",1
Azure/Azure-Sentinel,.github/workflows/pullRequestStatus.yaml,32,1,1,workflow_call,0
Azure/Azure-Sentinel,.github/workflows/runAsimSchemaAndDataTesters.yaml,462,5,2,"pull_request, workflow_dispatch",13
Azure/Azure-Sentinel,.github/workflows/sample-data-validation.yaml,31,1,2,"pull_request, workflow_dispatch",2
Azure/Azure-Sentinel,.github/workflows/slash-command-armttk.yaml,79,1,1,issue_comment,3
Azure/Azure-Sentinel,.github/workflows/slash-command-dispatch.yaml,65,3,2,"issue_comment, pull_request",4
Azure/Azure-Sentinel,.github/workflows/solution-validations.yaml,29,1,2,"pull_request, workflow_dispatch",1
Azure/Azure-Sentinel,.github/workflows/solutionIntegration.yaml,120,1,1,pull_request,5
Azure/Azure-Sentinel,.github/workflows/validateClassicAppInsights.yaml,51,1,1,pull_request,2
Azure/Azure-Sentinel,.github/workflows/validateFieldTypes.yaml,50,1,1,pull_request,2
Azure/Azure-Sentinel,.github/workflows/validateVersionChangedInDetections.yml,25,1,2,"pull_request, workflow_dispatch",1
Azure/Azure-Sentinel,.github/workflows/workbook-metadata-validations.yaml,28,1,2,"pull_request, workflow_dispatch",1
Azure/Azure-Sentinel,.github/workflows/workbook-template-validations.yaml,28,1,2,"pull_request, workflow_dispatch",1
Azure/Azure-Sentinel,.github/workflows/yaml-syntax-validation.yaml,29,1,2,"pull_request, workflow_dispatch",1
Azure/Azurite,.github/workflows/PrValidation.yml,461,32,2,"pull_request, schedule",64
Azure/Azurite,.github/workflows/codeql.yml,55,1,2,"pull_request, schedule",4
Azure/PyRIT,.github/workflows/build_and_test.yml,146,2,3,"push, pull_request, workflow_dispatch",9
Azure/PyRIT,.github/workflows/docker_build.yml,319,9,3,"push, pull_request, workflow_dispatch",20
Azure/PyRIT,.github/workflows/docs.yml,66,1,3,"push, pull_request, workflow_dispatch",5
Azure/PyRIT,.github/workflows/frontend_tests.yml,157,3,3,"push, pull_request, workflow_dispatch",11
Azure/autorest,.github/workflows/codeql.yml,69,1,3,"push, pull_request, schedule",4
Azure/autorest,.github/workflows/consitency-checks.yml,31,1,1,pull_request,2
Azure/autorest,.github/workflows/prepare-auto-release-branch.yml,34,1,1,push,2
Azure/azure-cli,.github/workflows/AddIssueComment.yml,19,1,1,issues,1
Azure/azure-cli,.github/workflows/AddIssueCommentWithLabel.yml,25,1,1,issues,2
Azure/azure-cli,.github/workflows/AddPRComment.yml,28,1,1,pull_request_target,0
Azure/azure-cli,.github/workflows/AzdevLinter.yml,61,1,1,pull_request_target,2
Azure/azure-cli,.github/workflows/AzdevStyle.yml,60,1,1,pull_request_target,2
Azure/azure-cli,.github/workflows/BlockPRMerge.yml,26,1,1,pull_request_target,1
Azure/azure-cli,.github/workflows/CCOA.yml,64,1,1,pull_request_target,1
Azure/azure-cli,.github/workflows/GitHookNotice.yml,28,1,1,pull_request_target,2
Azure/azure-cli,.github/workflows/RunIssueSentinel.yml,17,1,1,issues,1
Azure/azure-cli,.github/workflows/TriggerReferenceDocsCI.yml,48,1,1,release,1
Azure/azure-functions-host,.github/workflows/backport.yml,55,1,1,issue_comment,4
Azure/azure-functions-host,.github/workflows/dependency-review.yml,17,1,1,pull_request,2
Azure/azure-functions-host,.github/workflows/round-robin-assign.yml,57,1,1,issues,0
Azure/azure-powershell,.github/workflows/issue-metrics.yml,43,1,1,workflow_dispatch,2
Azure/azure-powershell,.github/workflows/issue-sentinel.yml,17,1,1,issues,1
Azure/azure-powershell,.github/workflows/pr-labeled.yml,25,1,1,pull_request_target,1
Azure/azure-quickstart-templates,.github/workflows/auto-fix.yml,152,1,1,workflow_dispatch,3
Azure/azure-rest-api-specs,.github/workflows/SDK-Suppressions-Label.yaml,102,1,1,pull_request,7
Azure/azure-rest-api-specs,.github/workflows/_reusable-eng-tools-test.yaml,74,1,1,workflow_call,3
Azure/azure-rest-api-specs,.github/workflows/_reusable-set-check-status.yaml,83,1,1,workflow_call,5
Azure/azure-rest-api-specs,.github/workflows/arm-auto-signoff-code.yaml,63,1,1,pull_request,5
Azure/azure-rest-api-specs,.github/workflows/arm-auto-signoff-status.yaml,140,1,2,"pull_request_target, workflow_run",8
Azure/azure-rest-api-specs,.github/workflows/avocado-code.yaml,93,1,1,pull_request,5
Azure/azure-rest-api-specs,.github/workflows/avocado-status.yaml,37,1,2,"pull_request_target, workflow_run",2
Azure/azure-rest-api-specs,.github/workflows/breaking-change-add-label-artifacts.yaml,80,1,1,workflow_run,6
Azure/azure-rest-api-specs,.github/workflows/breaking-change-code.yaml,80,1,1,pull_request,6
Azure/azure-rest-api-specs,.github/workflows/breaking-change-cross-version-code.yaml,81,1,1,pull_request,6
Azure/azure-rest-api-specs,.github/workflows/breaking-change-cross-version-status.yaml,40,1,2,"pull_request_target, workflow_run",2
Azure/azure-rest-api-specs,.github/workflows/breaking-change-status.yaml,40,1,2,"pull_request_target, workflow_run",2
Azure/azure-rest-api-specs,.github/workflows/codeql.yaml,121,1,3,"push, pull_request, schedule",4
Azure/azure-rest-api-specs,.github/workflows/copilot-setup-steps.yaml,30,1,1,workflow_dispatch,3
Azure/azure-rest-api-specs,.github/workflows/github-test.yaml,74,1,3,"push, pull_request, workflow_dispatch",5
Azure/azure-rest-api-specs,.github/workflows/lintdiff-code.yaml,88,1,1,pull_request,6
Azure/azure-rest-api-specs,.github/workflows/lintdiff-status.yaml,37,1,2,"pull_request_target, workflow_run",2
Azure/azure-rest-api-specs,.github/workflows/lintdiff-test.yaml,34,1,3,"push, pull_request, workflow_dispatch",1
Azure/azure-rest-api-specs,.github/workflows/oav-runner-tests.yaml,29,1,3,"push, pull_request, workflow_dispatch",1
Azure/azure-rest-api-specs,.github/workflows/openapi-diff-runner-test.yaml,28,1,3,"push, pull_request, workflow_dispatch",1
Azure/azure-rest-api-specs,.github/workflows/post-apiview.yaml,29,1,1,check_run,1
Azure/azure-rest-api-specs,.github/workflows/protected-files.yaml,64,1,1,pull_request,1
Azure/azure-rest-api-specs,.github/workflows/sdk-breaking-change-labels.yaml,76,1,1,check_run,7
Azure/azure-rest-api-specs,.github/workflows/sdk-generation-agent.lock.yml,1151,5,3,"issue_comment, issues, workflow_dispatch",39
Azure/azure-rest-api-specs,.github/workflows/sdk-suppressions-test.yaml,29,1,3,"push, pull_request, workflow_dispatch",1
Azure/azure-rest-api-specs,.github/workflows/spec-gen-sdk-runner-test.yaml,29,1,3,"push, pull_request, workflow_dispatch",1
Azure/azure-rest-api-specs,.github/workflows/spec-gen-sdk-status.yaml,66,1,1,check_run,7
Azure/azure-rest-api-specs,.github/workflows/spelling-all.yaml,46,1,4,"push, pull_request, schedule, workflow_dispatch",1
Azure/azure-rest-api-specs,.github/workflows/spelling.yaml,39,1,1,pull_request,1
Azure/azure-rest-api-specs,.github/workflows/summarize-checks.yaml,85,1,2,"workflow_run, pull_request_target",6
Azure/azure-rest-api-specs,.github/workflows/summarize-impact-test.yaml,28,1,3,"push, pull_request, workflow_dispatch",1
Azure/azure-rest-api-specs,.github/workflows/summarize-impact.yaml,65,1,1,pull_request,4
Azure/azure-rest-api-specs,.github/workflows/suppressions-test.yaml,28,1,3,"push, pull_request, workflow_dispatch",1
Azure/azure-rest-api-specs,.github/workflows/swagger-modelvalidation-code.yaml,44,1,1,pull_request,3
Azure/azure-rest-api-specs,.github/workflows/swagger-modelvalidation-status.yaml,40,1,2,"pull_request_target, workflow_run",2
Azure/azure-rest-api-specs,.github/workflows/swagger-semanticvalidation-code.yaml,44,1,1,pull_request,3
Azure/azure-rest-api-specs,.github/workflows/swagger-semanticvalidation-status.yaml,40,1,2,"pull_request_target, workflow_run",2
Azure/azure-rest-api-specs,.github/workflows/tsp-client-test.yaml,34,1,3,"push, pull_request, workflow_dispatch",1
Azure/azure-rest-api-specs,.github/workflows/typespec-migration-validation.yaml,27,1,1,pull_request,2
Azure/azure-rest-api-specs,.github/workflows/typespec-requirement-test.yaml,28,1,3,"push, pull_request, workflow_dispatch",1
Azure/azure-rest-api-specs,.github/workflows/typespec-requirement.yaml,43,1,1,pull_request,3
Azure/azure-rest-api-specs,.github/workflows/typespec-validation-all.yaml,88,1,4,"push, pull_request, schedule, workflow_dispatch",2
Azure/azure-rest-api-specs,.github/workflows/typespec-validation-test.yaml,30,1,3,"push, pull_request, workflow_dispatch",1
Azure/azure-rest-api-specs,.github/workflows/typespec-validation.yaml,39,1,1,pull_request,2
Azure/azure-rest-api-specs,.github/workflows/update-labels.yaml,57,1,1,workflow_run,4
Azure/azure-sdk-for-java,.github/workflows/copilot-setup-steps.yml,20,1,1,workflow_dispatch,1
Azure/azure-sdk-for-java,.github/workflows/event-processor.yml,114,1,3,"issues, issue_comment, pull_request_target",3
Azure/azure-sdk-for-java,.github/workflows/event.yml,25,1,2,"check_suite, issue_comment",2
Azure/azure-sdk-for-java,.github/workflows/post-apiview.yml,30,1,1,check_run,1
Azure/azure-sdk-for-java,.github/workflows/scheduled-event-processor.yml,130,1,1,schedule,2
Azure/azure-sdk-for-js,.github/workflows/copilot-setup-steps.yml,36,1,1,workflow_dispatch,2
Azure/azure-sdk-for-js,.github/workflows/docs-consistency-check.lock.yml,1093,5,2,"schedule, workflow_dispatch",41
Azure/azure-sdk-for-js,.github/workflows/event-processor.yml,114,1,3,"issues, issue_comment, pull_request_target",3
Azure/azure-sdk-for-js,.github/workflows/event.yml,25,1,2,"check_suite, issue_comment",2
Azure/azure-sdk-for-js,.github/workflows/post-apiview.yml,30,1,1,check_run,1
Azure/azure-sdk-for-js,.github/workflows/scheduled-event-processor.yml,130,1,1,schedule,2
Azure/azure-sdk-for-net,.github/workflows/copilot-setup-steps.yml,44,1,3,"workflow_dispatch, push, pull_request",2
Azure/azure-sdk-for-net,.github/workflows/event-processor.yml,114,1,3,"issues, issue_comment, pull_request_target",3
Azure/azure-sdk-for-net,.github/workflows/event.yml,25,1,2,"check_suite, issue_comment",2
Azure/azure-sdk-for-net,.github/workflows/post-apiview.yml,30,1,1,check_run,1
Azure/azure-sdk-for-net,.github/workflows/scheduled-event-processor.yml,130,1,1,schedule,2
Azure/azure-sdk-for-python,.github/workflows/azure-sdk-tools.yml,135,4,2,"workflow_dispatch, pull_request",8
Azure/azure-sdk-for-python,.github/workflows/copilot-setup-steps.yml,37,1,1,workflow_dispatch,2
Azure/azure-sdk-for-python,.github/workflows/dependency-checker.yml,37,1,2,"schedule, workflow_dispatch",2
Azure/azure-sdk-for-python,.github/workflows/event-processor.yml,114,1,3,"issues, issue_comment, pull_request_target",3
Azure/azure-sdk-for-python,.github/workflows/event.yml,25,1,2,"check_suite, issue_comment",2
Azure/azure-sdk-for-python,.github/workflows/post-apiview.yml,30,1,1,check_run,1
Azure/azure-sdk-for-python,.github/workflows/scheduled-event-processor.yml,130,1,1,schedule,2
Azure/bicep,.github/workflows/build.yml,898,17,3,"push, pull_request, workflow_dispatch",62
Azure/bicep,.github/workflows/codeql.yml,63,1,2,"push, workflow_dispatch",6
Azure/bicep,.github/workflows/github-pages.yml,68,2,2,"push, workflow_dispatch",5
Azure/bicep,.github/workflows/lockfiles-command.yml,45,1,1,workflow_dispatch,3
Azure/bicep,.github/workflows/pr-compliance.yml,18,1,1,pull_request,0
Azure/bicep,.github/workflows/run-benchmarks.yml,34,1,1,workflow_dispatch,3
Azure/bicep,.github/workflows/run-compile-samples.yml,41,1,1,workflow_dispatch,2
Azure/bicep,.github/workflows/run-formatter.yml,109,1,2,"schedule, workflow_dispatch",4
Azure/bicep,.github/workflows/slash-command-dispatch.yml,53,1,1,issue_comment,3
Azure/bicep,.github/workflows/test-azure-cli-integration.yml,109,2,2,"push, workflow_dispatch",4
Azure/bicep,.github/workflows/update-baselines.yml,44,1,1,workflow_dispatch,2
Azure/bicep,.github/workflows/update-dependencies.yml,50,1,1,workflow_dispatch,4
Azure/bicep,.github/workflows/update-notices.yml,101,1,2,"workflow_dispatch, schedule",5
IBM/mcp-context-forge,.github/workflows/alembic-upgrade-validation.yml,74,1,3,"pull_request, push, workflow_dispatch",4
IBM/mcp-context-forge,.github/workflows/bandit.yml,71,1,2,"push, pull_request",2
IBM/mcp-context-forge,.github/workflows/codeql.yml,108,1,2,"push, pull_request",5
IBM/mcp-context-forge,.github/workflows/dependency-review.yml,107,1,2,"push, pull_request",2
IBM/mcp-context-forge,.github/workflows/docker-multiplatform.yml,283,3,3,"push, pull_request, workflow_dispatch",12
IBM/mcp-context-forge,.github/workflows/docker-release.yml,138,1,2,"release, workflow_dispatch",3
IBM/mcp-context-forge,.github/workflows/docker-scan.yml,183,2,3,"push, pull_request, workflow_dispatch",11
IBM/mcp-context-forge,.github/workflows/ibm-cloud-code-engine.yml,322,1,1,push,4
IBM/mcp-context-forge,.github/workflows/license-check.yml,67,1,2,"push, pull_request",5
IBM/mcp-context-forge,.github/workflows/lint-web.yml,165,2,2,"push, pull_request",4
IBM/mcp-context-forge,.github/workflows/lint.yml,151,2,2,"push, pull_request",5
IBM/mcp-context-forge,.github/workflows/linting-full.yml,77,1,2,"push, workflow_dispatch",5
IBM/mcp-context-forge,.github/workflows/playwright.yml,114,1,3,"push, pull_request, workflow_dispatch",4
IBM/mcp-context-forge,.github/workflows/pytest.yml,180,1,2,"push, pull_request",5
IBM/mcp-context-forge,.github/workflows/python-package.yml,86,1,2,"push, pull_request",3
IBM/mcp-context-forge,.github/workflows/rust-plugins.yml,300,7,3,"push, pull_request, workflow_dispatch",20
IBM/mcp-context-forge,.github/workflows/rust-tools.yml,111,3,3,"push, pull_request, workflow_dispatch",4
IBM/mcp-context-forge,.github/workflows/vitest.yml,73,1,2,"push, pull_request",2
IBM/plex,.github/workflows/publish-cdn-test.yml,41,1,1,workflow_dispatch,2
IBM/plex,.github/workflows/publish-cdn.yml,50,1,1,workflow_dispatch,4
IBM/sarama,.github/workflows/apidiff.yml,55,1,3,"merge_group, push, pull_request",3
IBM/sarama,.github/workflows/cache-cleanup.yml,33,1,1,pull_request,0
IBM/sarama,.github/workflows/ci.yml,100,2,3,"merge_group, push, pull_request",5
IBM/sarama,.github/workflows/codeql-analysis.yml,52,1,4,"merge_group, push, pull_request, schedule",5
IBM/sarama,.github/workflows/dependency-review.yml,33,1,1,pull_request,2
IBM/sarama,.github/workflows/fuzz.yml,41,1,3,"merge_group, push, pull_request",2
IBM/sarama,.github/workflows/fvt-main.yml,54,1,2,"merge_group, push",1
IBM/sarama,.github/workflows/fvt-pr.yml,41,1,1,pull_request,1
IBM/sarama,.github/workflows/fvt.yml,100,1,1,workflow_call,5
IBM/sarama,.github/workflows/i386.yml,47,1,3,"merge_group, push, pull_request",2
IBM/sarama,.github/workflows/renovate-config.yml,21,1,1,pull_request,2
IBM/sarama,.github/workflows/scorecard.yml,78,1,3,"branch_protection_rule, schedule, push",5
IBM/sarama,.github/workflows/stale.yml,47,1,2,"schedule, workflow_dispatch",1
NVIDIA/DALI,.github/workflows/codeql.yml,38,1,3,"push, pull_request, schedule",3
NVIDIA/DALI,.github/workflows/lint.yml,37,2,1,pull_request,4
NVIDIA/Isaac-GR00T,.github/workflows/main.yml,68,1,2,"pull_request, push",3
NVIDIA/Megatron-LM,.github/workflows/_build_test_publish_wheel.yml,188,2,1,workflow_call,3
NVIDIA/Megatron-LM,.github/workflows/_release_library.yml,515,6,1,workflow_call,9
NVIDIA/Megatron-LM,.github/workflows/_update_dependencies.yml,227,3,1,workflow_call,6
NVIDIA/Megatron-LM,.github/workflows/auto-assign-milestone.yml,74,1,1,push,1
NVIDIA/Megatron-LM,.github/workflows/auto-reminder-bot.yml,33,1,2,"workflow_dispatch, schedule",2
NVIDIA/Megatron-LM,.github/workflows/auto-swap-labels.yml,33,1,1,pull_request_review,2
NVIDIA/Megatron-LM,.github/workflows/auto-update-copy-pr-bot.yml,65,1,2,"workflow_dispatch, schedule",1
NVIDIA/Megatron-LM,.github/workflows/build-docs.yml,65,3,1,push,2
NVIDIA/Megatron-LM,.github/workflows/build-test-publish-wheel.yml,79,3,2,"push, merge_group",3
NVIDIA/Megatron-LM,.github/workflows/cherry-pick-release-commit.yml,30,1,1,push,1
NVIDIA/Megatron-LM,.github/workflows/cicd-approve-test-queue.yml,192,2,2,"schedule, workflow_dispatch",2
NVIDIA/Megatron-LM,.github/workflows/cicd-main.yml,833,16,4,"schedule, push, merge_group, workflow_dispatch",31
NVIDIA/Megatron-LM,.github/workflows/close-inactive-issue-pr.yml,22,1,1,schedule,1
NVIDIA/Megatron-LM,.github/workflows/community-bot.yml,29,1,2,"issues, issue_comment",1
NVIDIA/Megatron-LM,.github/workflows/copyright-check.yml,70,3,2,"push, merge_group",3
NVIDIA/Megatron-LM,.github/workflows/dependabot.yml,61,3,2,"schedule, workflow_dispatch",1
NVIDIA/Megatron-LM,.github/workflows/install-test.yml,162,4,2,"push, merge_group",8
NVIDIA/Megatron-LM,.github/workflows/multi-approval-bot.yml,74,3,2,"push, merge_group",5
NVIDIA/Megatron-LM,.github/workflows/oncall-assign.yml,47,1,1,pull_request_target,2
NVIDIA/Megatron-LM,.github/workflows/oncall-rotation.yml,60,1,2,"schedule, workflow_dispatch",2
NVIDIA/Megatron-LM,.github/workflows/release-docs.yml,115,2,2,"workflow_dispatch, workflow_call",3
NVIDIA/Megatron-LM,.github/workflows/release-freeze.yml,46,1,1,workflow_dispatch,1
NVIDIA/Megatron-LM,.github/workflows/release-nightly-docs.yml,29,1,1,schedule,1
NVIDIA/Megatron-LM,.github/workflows/release.yaml,79,1,1,workflow_dispatch,1
NVIDIA/Megatron-LM,.github/workflows/sync-team-usergroups.yml,43,1,2,"workflow_dispatch, schedule",2
NVIDIA/Megatron-LM,.github/workflows/trigger-mbridge-tests.yml,42,1,1,workflow_dispatch,1
NVIDIA/Model-Optimizer,.github/workflows/_example_tests_runner.yml,65,1,1,workflow_call,2
NVIDIA/Model-Optimizer,.github/workflows/_wait_for_checks.yml,29,1,1,workflow_call,1
NVIDIA/Model-Optimizer,.github/workflows/close_inactive_issues_pr.yml,29,1,2,"workflow_dispatch, schedule",1
NVIDIA/Model-Optimizer,.github/workflows/code_quality.yml,27,1,3,"pull_request, schedule, workflow_dispatch",3
NVIDIA/Model-Optimizer,.github/workflows/example_tests.yml,170,9,3,"push, schedule, workflow_dispatch",10
NVIDIA/Model-Optimizer,.github/workflows/gpu_tests.yml,108,5,3,"push, schedule, workflow_dispatch",6
NVIDIA/Model-Optimizer,.github/workflows/pages.yml,47,2,4,"pull_request, push, schedule, workflow_dispatch",4
NVIDIA/Model-Optimizer,.github/workflows/release.yml,27,1,1,release,2
NVIDIA/Model-Optimizer,.github/workflows/unit_tests.yml,128,8,4,"pull_request, push, schedule, workflow_dispatch",14
NVIDIA/NeMo-Retriever,.github/workflows/build-docs.yml,73,2,2,"push, workflow_dispatch",5
NVIDIA/NeMo-Retriever,.github/workflows/conda-publish.yml,58,1,3,"schedule, push, workflow_dispatch",1
NVIDIA/NeMo-Retriever,.github/workflows/docker-build-arm.yml,60,1,2,"push, workflow_dispatch",4
NVIDIA/NeMo-Retriever,.github/workflows/docker-build.yml,56,1,2,"pull_request, workflow_dispatch",3
NVIDIA/NeMo-Retriever,.github/workflows/docker-nightly-publish.yml,52,1,3,"schedule, push, workflow_dispatch",3
NVIDIA/NeMo-Retriever,.github/workflows/docker-release-publish.yml,48,1,1,create,3
NVIDIA/NeMo-Retriever,.github/workflows/huggingface-nightly.yml,257,2,2,"schedule, workflow_dispatch",6
NVIDIA/NeMo-Retriever,.github/workflows/pre-commit.yml,16,1,2,"pull_request, push",3
NVIDIA/NeMo-Retriever,.github/workflows/pypi-nightly-publish.yml,87,1,2,"schedule, workflow_dispatch",1
NVIDIA/NeMo-Retriever,.github/workflows/test-library-mode.yml,123,2,2,"pull_request_target, push",4
NVIDIA/TensorRT,.github/workflows/blossom-ci.yml,100,4,2,"issue_comment, workflow_dispatch",2
NVIDIA/TensorRT,.github/workflows/docker-image.yml,18,1,2,"push, pull_request",1
NVIDIA/TensorRT,.github/workflows/feedback-update.yml,16,1,1,issue_comment,2
NVIDIA/TensorRT,.github/workflows/label_issue.yml,46,1,1,issues,2
NVIDIA/TensorRT,.github/workflows/stale.yml,28,1,2,"workflow_dispatch, schedule",1
NVIDIA/TensorRT-LLM,.github/workflows/auto-assign.yml,43,1,1,issues,2
NVIDIA/TensorRT-LLM,.github/workflows/auto-close-inactive-issues.yml,31,1,2,"workflow_dispatch, schedule",1
NVIDIA/TensorRT-LLM,.github/workflows/blossom-ci.yml,418,4,2,"issue_comment, workflow_dispatch",2
NVIDIA/TensorRT-LLM,.github/workflows/bot-command.yml,82,1,1,issue_comment,1
NVIDIA/TensorRT-LLM,.github/workflows/l0-test.yml,74,1,1,workflow_dispatch,3
NVIDIA/TensorRT-LLM,.github/workflows/label_community_pr.yml,37,1,2,"schedule, workflow_dispatch",2
NVIDIA/TensorRT-LLM,.github/workflows/label_issue.yml,47,1,1,issues,2
NVIDIA/TensorRT-LLM,.github/workflows/pr-check.yml,73,2,1,pull_request,3
NVIDIA/TensorRT-LLM,.github/workflows/precommit-check.yml,43,1,2,"pull_request, workflow_dispatch",2
NVIDIA/TensorRT-LLM,.github/workflows/waiting_for_feedback.yml,127,1,2,"issue_comment, pull_request_review_comment",1
NVIDIA/TransformerEngine,.github/workflows/attach-wheels-to-release.yml,198,3,2,"release, workflow_dispatch",8
NVIDIA/TransformerEngine,.github/workflows/blossom-ci.yml,84,4,2,"issue_comment, workflow_dispatch",2
NVIDIA/TransformerEngine,.github/workflows/build.yml,160,4,2,"pull_request, workflow_dispatch",8
NVIDIA/TransformerEngine,.github/workflows/deploy_nightly_docs.yml,39,3,1,push,4
NVIDIA/TransformerEngine,.github/workflows/docs.yml,38,1,3,"pull_request, workflow_dispatch, workflow_call",2
NVIDIA/TransformerEngine,.github/workflows/license.yml,20,1,2,"pull_request, workflow_dispatch",1
NVIDIA/TransformerEngine,.github/workflows/lint.yml,67,4,2,"pull_request, workflow_dispatch",4
NVIDIA/TransformerEngine,.github/workflows/trigger-ci.yml,102,3,1,issue_comment,2
NVIDIA/TransformerEngine,.github/workflows/upload-ci-logs.yml,52,2,1,workflow_dispatch,1
NVIDIA/cccl,.github/workflows/backport-prs.yml,34,1,2,"pull_request_target, issue_comment",2
NVIDIA/cccl,.github/workflows/blackduck-sca.yml,74,1,2,"push, workflow_dispatch",2
NVIDIA/cccl,.github/workflows/build-and-test-python-wheels.yml,111,6,2,"workflow_dispatch, workflow_call",8
NVIDIA/cccl,.github/workflows/build-matx.yml,124,2,2,"workflow_dispatch, workflow_call",3
NVIDIA/cccl,.github/workflows/build-pytorch.yml,113,2,2,"workflow_dispatch, workflow_call",3
NVIDIA/cccl,.github/workflows/build-rapids.yml,210,3,2,"workflow_dispatch, workflow_call",3
NVIDIA/cccl,.github/workflows/ci-workflow-nightly.yml,176,9,2,"workflow_dispatch, schedule",11
NVIDIA/cccl,.github/workflows/ci-workflow-pull-request.yml,426,13,1,push,17
NVIDIA/cccl,.github/workflows/ci-workflow-weekly.yml,139,6,2,"workflow_dispatch, schedule",8
NVIDIA/cccl,.github/workflows/docs-deploy.yml,123,1,2,"push, workflow_dispatch",3
NVIDIA/cccl,.github/workflows/git-bisect.yml,333,2,2,"workflow_dispatch, workflow_call",2
NVIDIA/cccl,.github/workflows/project_automation_set_in_progress.yml,364,1,2,"pull_request_target, pull_request_review",1
NVIDIA/cccl,.github/workflows/project_automation_set_in_review.yml,177,1,1,pull_request_target,1
NVIDIA/cccl,.github/workflows/project_automation_set_roadmap.yml,178,1,2,"pull_request_target, issues",1
NVIDIA/cccl,.github/workflows/project_automation_sync_pr_issues.yml,245,1,1,pull_request_target,1
NVIDIA/cccl,.github/workflows/release-create-new.yml,146,1,1,workflow_dispatch,4
NVIDIA/cccl,.github/workflows/release-finalize.yml,243,2,1,workflow_dispatch,5
NVIDIA/cccl,.github/workflows/release-update-rc.yml,153,4,1,workflow_dispatch,4
NVIDIA/cccl,.github/workflows/release-wheels.yml,67,1,1,workflow_dispatch,2
NVIDIA/cccl,.github/workflows/triage_rotation.yml,70,1,1,issues,0
NVIDIA/cccl,.github/workflows/update-branch-version.yml,63,1,1,workflow_dispatch,2
NVIDIA/cccl,.github/workflows/verify-devcontainers.yml,155,2,1,workflow_call,4
NVIDIA/cccl,.github/workflows/workflow-dispatch-standalone-group-linux.yml,39,1,1,workflow_call,2
